Down,Distance,Yardline,EPA
4,5,85,-2.67184
4,3,85,-1.83728
4,1,85,-1.39415
1,19,84,-0.230601
1,13,84,-0.0770844
4,15,44,-2.08571
1,12,84,0.0472423
2,18,60,-0.485187
1,18,68,0.37054
1,9,84,0.240944
4,10,43,-1.5361
1,8,84,0.0401253
1,4,84,0.118639
2,15,84,-0.978339
2,13,84,-0.755396
1,9,39,1.64033
2,18,51,0.343501
1,18,85,-0.242616
2,7,49,0.939776
2,12,84,-0.566731
2,4,85,0.168079
2,8,84,-0.156776
2,7,84,-0.13751
1,14,78,0.294177
2,8,52,0.970548
2,6,84,-0.0282035
4,20,47,-2.01961
2,5,84,0.0179548
2,8,85,-0.26233
2,4,84,-0.0374646
3,3,17,2.53399
3,17,58,-0.683604
3,19,84,-1.66591
3,16,84,-1.73574
4,7,49,-0.863557
3,15,84,-1.75019
2,16,84,-0.79572
3,13,84,-1.31214
3,14,67,-0.878753
3,6,84,-0.868598
3,4,84,-0.265958
4,16,84,-3.89508
3,12,71,-0.820425
4,14,84,-3.86898
4,13,84,-3.19473
4,12,84,-3.52415
4,9,84,-3.01787
4,5,84,-2.44949
4,3,84,-2.05353
4,1,84,-1.24811
1,19,83,-0.448463
2,7,55,0.657098
2,12,86,-0.94045
1,9,33,1.91909
2,18,49,0.16551
1,18,83,-0.286103
1,13,83,0.156561
4,15,45,-1.92999
1,12,83,-0.198661
1,18,65,0.262537
1,9,83,0.35853
4,10,16,-0.811785
1,8,83,0.348517
1,4,83,0.424742
3,16,85,-2.08108
1,2,83,0.219835
3,15,55,-0.5647
4,7,84,-2.84916
2,20,83,-1.1564
2,15,83,-1.09741
2,13,83,-0.554669
1,9,36,1.42994
2,18,44,1.00103
1,18,84,-0.157142
2,7,50,1.05955
2,12,83,-0.668038
3,2,25,2.05141
4,8,88,-2.84539
2,10,83,-0.320247
2,4,86,0.104984
2,8,83,-0.385161
2,7,83,-0.178697
1,14,49,1.22427
2,8,49,1.0421
2,6,83,0.124222
4,20,48,-2.00801
2,5,83,-0.129574
2,2,83,0.141054
3,3,26,1.98911
3,19,83,-1.54335
3,16,83,-1.7876
4,7,48,-1.03913
3,15,83,-1.602
2,16,85,-0.824284
3,13,83,-1.18122
3,14,68,-1.03031
2,19,51,0.533605
3,6,83,-0.794604
3,5,83,-0.633537
4,16,83,-4.01885
3,12,64,-0.546556
4,14,83,-3.26956
4,13,83,-3.30527
4,12,83,-3.82182
4,9,83,-2.84249
2,10,90,-0.776325
3,2,18,2.39196
4,8,83,-2.56821
2,20,86,-0.955224
3,15,50,-0.564195
