Down,Distance,Yardline,EPA
2,1,91,2.70553
3,20,91,-0.031397
3,18,91,0.066033
3,16,91,0.0739784
4,18,97,-0.238767
3,13,91,0.48456
3,11,91,0.396973
3,10,91,0.475123
3,9,91,0.52968
3,8,91,0.683376
3,6,91,0.871383
3,5,91,1.07469
3,4,91,1.53869
3,2,91,1.74292
3,1,91,2.38722
4,16,91,0.0436251
4,13,91,0.401777
4,12,91,0.115063
4,9,91,0.281188
4,5,91,0.54348
4,3,91,1.00547
4,1,91,1.82632
1,19,90,0.171047
1,17,90,0.205036
1,15,90,0.216147
1,13,90,0.491466
1,7,90,0.995297
1,4,90,1.77577
1,2,90,2.29741
1,1,90,2.66368
1,9,62,1.2391
2,18,90,0.0883044
2,15,90,0.248613
2,13,90,0.48337
2,7,43,1.66197
2,12,90,0.276809
2,7,90,0.825181
2,8,74,1.21151
1,14,72,0.687467
2,6,90,1.13574
4,20,41,0.0319427
2,5,90,1.2643
3,3,19,3.50477
3,17,60,0.403317
3,19,90,0.0676468
3,16,90,0.0849236
4,7,59,0.898875
3,15,90,0.144817
4,18,96,-0.275072
3,13,90,0.570228
3,6,90,0.979073
3,1,90,2.52817
3,12,73,0.281528
4,14,90,0.117343
4,12,90,0.112577
4,9,90,0.313641
4,5,90,0.663386
4,3,90,1.32172
4,1,90,1.85471
4,14,31,0.76527
4,6,60,1.14393
1,20,89,0.12919
1,13,89,0.45351
4,15,39,0.0328516
1,12,89,0.486644
1,8,61,1.29613
4,10,66,0.289144
1,11,89,0.542706
2,18,57,0.262783
1,18,75,0.326795
1,9,89,0.852662
4,10,38,0.54851
1,8,89,0.828514
1,4,89,2.05737
1,1,89,3.13387
1,9,57,1.47023
2,18,89,0.0911119
2,15,89,0.222064
2,13,89,0.398294
2,7,36,1.68558
2,12,89,0.36547
2,7,89,0.898828
2,8,55,1.11765
1,14,75,0.524219
2,6,89,1.16574
4,20,42,0.0564369
2,5,89,1.29758
2,4,89,2.07462
2,1,89,2.79925
3,3,20,3.16333
3,17,49,0.259418
3,19,89,0.0647154
3,16,89,0.0798123
4,7,58,0.88831
3,15,89,0.130147
4,18,99,-0.135762
3,13,89,0.386619
3,11,89,0.420654
3,6,89,0.922191
1,12,71,0.648211
4,15,89,0.0854707
3,12,74,0.377371
4,14,89,0.0835509
4,12,89,0.176534
4,9,89,0.376708
3,2,24,3.40349
4,8,89,0.44232
4,5,89,0.597942
4,3,89,1.04554
2,11,87,0.479303
3,18,43,0.214719
4,2,89,1.47443
4,1,89,1.7029
4,14,28,0.55656
4,6,35,0.992102
1,20,88,0.109612
1,19,88,0.204657
1,9,40,1.63689
2,18,40,0.447683
1,18,88,0.131354
1,13,88,0.500132
4,15,88,0.0565076
1,12,88,0.510533
2,18,56,0.294842
1,18,72,0.271433
1,9,88,0.872483
4,10,39,0.449775
1,8,88,0.877428
1,4,88,1.8004
1,1,88,2.64421
1,9,56,1.35645
2,18,88,0.0851242
2,15,88,0.265593
2,13,88,0.516864
2,7,88,0.854899
1,14,74,0.43977
2,8,72,1.0435
2,6,88,1.17214
4,20,43,0.0692314
2,5,88,1.4461
2,4,88,1.97022
2,1,88,2.67298
3,3,21,3.25969
3,17,62,0.314334
3,19,88,0.0854145
3,16,88,0.0816264
3,15,88,0.116242
4,18,98,-0.195532
3,13,88,0.618436
3,6,88,1.00076
3,12,75,0.26003
4,14,88,0.173901
4,12,88,0.142023
4,9,88,0.286451
4,5,88,0.931233
4,3,88,1.12954
3,18,40,0.144566
2,11,86,0.442096
4,2,88,1.24115
4,1,88,1.85819
1,19,87,0.188331
1,13,87,0.583281
4,15,41,0.168265
1,12,87,0.466383
1,18,69,0.27305
1,9,87,0.824579
4,10,44,0.225259
1,8,87,0.873902
1,4,87,1.94607
2,15,87,0.251387
2,13,87,0.463501
2,4,90,1.89249
2,8,87,0.887115
2,7,87,0.88877
2,8,53,1.13069
1,14,77,0.584071
2,6,87,1.26792
4,20,44,0.047061
2,5,87,1.4647
2,2,87,2.34313
3,3,30,2.81325
3,17,59,0.273768
3,19,87,0.0751537
3,16,87,0.0853965
4,7,52,0.942287
3,15,87,0.119515
3,13,87,0.563207
3,14,64,0.437906
3,6,87,0.951512
3,4,87,1.50932
4,16,87,0.0535919
1,12,73,0.682702
4,15,87,0.0588317
3,12,68,0.427651
4,14,87,0.150591
4,12,87,0.210537
4,9,87,0.337613
4,5,87,1.03725
4,3,87,1.17172
4,1,87,1.93643
1,19,86,0.313229
1,13,86,0.543785
4,15,42,0.188016
1,12,86,0.493262
1,18,66,0.434403
1,9,86,0.96107
4,10,45,0.584379
1,8,86,0.803267
1,4,86,2.09674
2,15,86,0.293328
2,13,86,0.390187
2,8,86,0.770179
2,7,86,0.971058
1,14,76,0.413924
2,8,54,1.16667
2,6,86,1.24847
4,20,45,0.642183
2,5,86,1.36228
2,2,86,2.35632
3,3,31,2.75672
3,17,56,0.411571
3,19,86,0.0980117
3,16,86,0.06597
4,7,55,0.908704
3,15,86,0.177078
4,3,97,0.72882
2,16,86,0.0996048
3,13,86,0.326649
3,14,65,0.330592
3,6,86,0.951664
3,4,86,1.52183
4,16,86,0.0529334
1,12,74,0.895212
4,15,86,0.0613619
3,12,69,0.480795
4,14,86,0.150474
4,12,86,0.150359
4,9,86,0.356113
4,5,86,0.869844
4,3,86,1.28911
4,1,86,2.00605
1,19,85,0.170255
1,13,85,0.451879
4,15,43,0.209187
1,12,85,0.475454
2,18,61,0.243031
1,18,71,0.22466
1,9,85,0.900495
4,10,42,0.252949
1,8,85,0.859872
1,4,85,1.69566
3,15,53,0.276763
4,7,86,0.538024
2,20,85,0.173095
2,15,85,0.323413
2,13,85,0.408415
2,7,85,1.02251
