Down,Distance,Yardline,Optimal Choice
3,16,48,0
4,7,93,1
3,15,48,1
3,19,25,1
4,19,65,1
3,3,84,1
3,10,48,0
1,10,91,1
1,1,23,1
3,5,48,0
2,4,33,1
3,20,61,1
3,13,42,0
4,18,48,1
1,11,74,1
4,10,85,1
1,8,14,1
2,14,44,1
4,10,48,1
4,11,71,1
2,16,39,1
4,3,48,1
3,18,76,1
4,2,48,0
1,6,15,1
1,5,79,1
1,16,47,0
1,13,47,1
4,15,49,1
1,12,47,0
2,12,49,1
1,5,36,1
1,1,35,1
1,10,47,1
1,7,47,1
4,12,43,2
2,3,69,1
4,6,80,1
3,12,32,1
1,16,79,0
1,5,47,1
1,6,47,0
1,1,56,1
1,10,56,0
2,12,44,1
1,7,85,1
2,17,47,1
4,18,47,2
3,13,29,1
1,3,72,1
4,17,72,1
3,18,19,1
2,11,47,1
2,12,94,1
2,7,47,1
4,17,91,1
1,3,89,1
2,5,93,0
4,20,38,2
2,4,47,1
2,1,47,1
3,20,47,1
3,3,34,0
3,17,47,0
2,4,9,1
3,16,47,0
3,10,47,1
1,4,49,1
3,1,27,1
3,7,47,1
3,5,47,1
2,4,32,1
4,9,47,1
4,1,24,0
4,8,47,1
4,6,47,1
2,16,28,0
4,3,47,0
1,1,53,1
1,10,61,1
1,16,66,1
1,6,40,0
1,5,42,0
2,12,47,0
3,10,89,1
1,19,46,1
1,6,12,0
1,5,78,1
1,16,46,0
2,3,76,1
4,12,50,1
2,12,50,1
1,6,37,1
1,5,37,1
1,1,34,1
1,10,46,1
3,4,23,1
1,7,46,1
4,12,40,2
2,3,90,1
4,6,81,1
3,12,33,1
1,16,76,1
1,5,40,0
1,6,46,1
1,1,57,1
1,10,57,1
2,12,43,1
1,16,78,1
1,6,44,1
1,5,46,0
3,4,82,1
2,9,30,0
1,4,46,0
1,5,26,0
2,20,47,1
1,15,70,1
1,2,46,0
1,7,84,1
2,17,46,1
3,19,48,0
4,19,40,2
4,18,44,2
3,13,30,1
1,3,73,1
4,17,75,1
2,11,46,1
2,12,95,1
2,7,46,1
2,5,94,0
4,20,37,2
2,4,46,1
3,3,96,0
4,19,85,1
3,19,37,1
2,2,46,1
2,1,46,1
3,20,46,1
3,3,37,0
3,17,46,0
2,4,8,1
3,16,46,1
4,3,9,2
2,16,62,1
4,19,56,1
4,18,60,0
3,13,46,0
3,11,46,0
3,10,46,1
1,4,48,1
3,1,26,0
3,7,46,0
3,5,46,0
3,7,50,1
3,1,46,0
2,4,39,1
3,13,28,0
4,18,46,2
3,4,83,1
2,9,31,1
1,4,47,1
1,8,96,1
1,11,36,1
2,10,48,0
4,9,46,2
4,1,25,0
4,8,46,2
4,6,46,1
2,16,29,0
4,3,46,1
2,10,61,1
1,11,47,1
1,18,45,0
1,18,47,0
2,10,63,1
1,11,45,0
2,12,63,1
1,5,58,1
1,1,37,1
1,10,45,0
3,4,22,1
1,7,45,1
4,12,45,2
2,3,71,1
4,6,86,1
3,12,34,0
1,16,73,1
1,5,45,1
1,6,45,1
2,12,42,1
1,1,58,1
1,10,38,1
1,5,25,0
2,20,46,0
1,15,69,1
1,2,45,1
1,7,83,1
2,17,45,1
3,19,45,0
4,19,45,2
4,18,33,2
3,13,27,1
1,3,70,1
4,17,74,1
2,11,45,1
4,9,49,1
1,17,45,1
4,8,78,1
1,11,31,1
2,10,45,1
2,9,45,0
4,1,47,1
3,20,78,1
4,17,93,1
1,3,87,1
2,5,95,0
4,20,36,2
2,4,45,1
1,16,23,1
4,11,27,2
4,2,10,0
1,6,71,1
2,9,9,1
2,3,45,0
3,3,99,0
4,19,82,1
3,19,42,0
2,2,45,1
2,1,45,1
1,10,22,1
3,20,45,1
3,7,80,1
3,1,76,1
4,8,48,1
2,11,15,1
3,3,32,1
3,17,45,0
2,4,11,1
3,16,45,1
4,3,8,2
2,16,63,1
4,19,59,1
4,18,63,0
3,13,45,1
4,6,93,1
3,12,45,0
3,10,45,0
1,10,94,1
1,1,18,1
3,5,45,1
3,7,49,0
3,1,45,0
3,13,31,0
4,18,45,2
1,11,35,0
2,10,49,1
4,9,45,2
4,1,26,0
4,8,45,2
4,14,14,2
4,6,45,1
2,16,26,0
4,3,45,1
3,20,72,0
2,6,33,1
1,14,35,0
1,3,43,0
2,8,47,1
4,1,45,1
2,10,62,1
1,11,46,1
1,18,44,0
4,9,48,1
4,8,79,1
1,11,30,1
2,10,46,0
1,17,44,1
2,3,66,1
4,12,48,1
1,18,46,0
2,10,56,1
1,11,44,1
1,5,59,0
2,12,48,1
1,1,36,1
1,10,44,1
4,12,42,2
2,3,68,1
4,6,87,1
3,12,35,1
4,8,36,2
3,7,68,1
3,1,48,0
2,12,41,1
1,1,59,0
1,10,39,1
1,16,72,1
1,6,34,1
1,5,44,0
1,15,71,1
1,2,47,0
1,5,27,0
2,20,44,0
1,7,82,1
2,17,44,1
1,3,71,1
4,17,77,1
3,18,22,1
2,11,44,1
4,9,50,1
1,17,46,1
4,8,73,1
4,10,11,2
1,11,16,1
2,10,44,1
2,3,6,1
2,9,44,1
4,1,46,1
3,20,79,1
4,17,92,1
1,3,84,0
2,5,96,0
4,20,35,2
2,4,44,0
3,3,98,0
4,19,83,1
3,19,43,0
2,2,44,0
2,1,44,0
3,20,44,1
3,7,81,1
3,1,77,0
4,8,49,1
3,3,35,1
3,17,44,1
2,4,10,0
3,16,44,0
4,3,15,2
2,16,60,1
4,19,58,1
4,18,62,1
3,13,44,0
4,6,92,1
3,12,44,0
3,10,44,1
1,10,95,1
1,1,19,1
3,5,44,0
3,7,48,1
3,1,44,1
4,9,44,2
4,1,27,0
4,8,44,2
2,9,86,1
4,14,15,2
4,6,44,2
2,16,27,0
4,3,44,1
3,20,73,0
4,1,44,0
3,9,17,0
4,4,49,1
1,15,43,1
2,3,67,0
4,12,49,1
1,18,49,1
2,10,57,1
1,11,43,0
2,12,61,1
1,5,56,1
1,1,39,0
1,10,43,1
4,12,39,2
2,3,89,1
1,16,67,0
1,5,43,1
1,6,43,1
1,1,52,0
1,10,60,0
2,12,32,1
1,18,93,1
1,9,47,1
2,18,43,0
1,7,89,1
2,17,43,1
3,17,99,1
3,19,47,0
4,19,47,2
4,18,35,2
3,13,25,1
3,3,76,1
3,17,73,1
3,18,23,1
2,11,43,1
2,3,3,1
2,9,43,0
4,20,85,1
2,5,46,1
2,4,43,1
4,19,80,1
3,19,40,0
2,2,43,0
3,7,94,1
3,1,74,1
4,8,50,0
2,11,13,1
3,3,46,1
3,17,43,1
2,4,13,0
3,16,43,0
4,3,14,2
2,16,61,1
3,19,61,1
4,19,61,1
1,5,38,0
1,6,36,1
4,6,95,1
3,12,43,0
3,10,43,0
3,13,33,0
4,18,43,2
4,1,28,0
4,8,43,2
4,6,43,1
1,6,9,1
1,5,73,1
1,16,45,1
3,9,31,1
4,4,43,0
2,11,99,1
4,2,85,1
4,11,88,1
2,16,16,1
4,3,43,1
3,9,22,1
4,4,48,1
3,20,88,1
1,5,66,1
1,16,42,0
1,18,48,1
2,10,58,0
1,11,42,1
2,12,62,1
1,5,57,1
1,1,38,0
1,10,42,1
1,5,84,1
1,16,64,0
1,6,42,1
1,5,6,1
2,20,43,0
1,15,66,1
1,2,42,1
1,18,90,1
1,9,46,0
2,18,42,1
1,7,88,1
2,17,42,0
3,17,98,0
3,19,44,0
4,19,44,2
4,18,32,2
3,13,26,1
3,3,77,1
3,17,86,1
3,18,20,1
2,11,42,1
2,9,42,1
4,20,84,1
2,5,47,1
2,12,91,1
2,7,42,1
2,4,42,1
3,17,97,1
4,19,81,1
3,19,41,0
2,2,42,0
4,2,94,0
3,18,42,0
2,11,14,1
3,3,33,1
3,17,42,0
2,4,12,0
3,16,42,1
3,19,60,1
4,19,60,1
4,3,13,2
2,16,58,1
4,6,94,1
3,12,42,0
3,10,42,0
3,13,32,1
4,18,42,2
4,3,21,2
4,9,42,2
4,1,29,1
4,8,42,2
4,6,42,1
1,6,14,1
1,5,72,1
1,16,44,1
3,9,28,0
4,4,42,1
2,11,98,1
4,2,84,1
4,11,89,1
2,16,17,1
4,3,42,1
1,5,77,1
1,6,13,1
1,16,41,0
3,8,75,1
1,5,62,1
2,12,59,1
1,1,41,1
1,10,41,1
1,16,77,1
1,5,41,1
1,6,41,0
1,1,54,0
1,10,58,1
2,12,46,1
2,8,33,0
1,14,33,1
2,6,35,1
1,3,41,1
1,5,5,1
2,20,42,0
1,15,65,1
1,2,41,0
1,18,91,1
1,9,41,1
2,18,41,1
1,7,87,1
2,17,41,0
4,18,37,2
3,13,23,0
4,3,34,0
2,16,41,1
3,3,74,1
3,17,87,1
3,18,21,1
2,11,41,0
4,1,43,1
3,20,66,1
4,20,83,1
2,5,48,1
2,12,92,1
2,7,41,1
2,5,91,0
4,20,40,2
2,4,41,1
2,1,41,0
3,20,41,0
4,2,91,0
2,11,85,1
3,18,41,0
2,11,11,1
3,19,97,1
3,3,44,1
3,17,41,1
2,4,15,1
3,16,41,0
4,3,12,2
2,16,59,1
4,18,51,0
3,13,41,0
1,5,32,1
1,6,38,1
4,6,89,1
3,12,41,0
3,10,41,0
3,5,41,0
3,20,58,1
3,13,35,0
4,18,41,2
3,2,67,0
1,8,90,1
4,10,41,2
4,9,41,2
4,1,30,0
4,8,41,2
4,6,41,2
4,13,43,2
4,5,41,2
2,16,30,0
4,3,41,1
3,20,76,1
4,1,41,0
1,5,63,1
2,12,60,1
1,1,40,1
1,10,40,0
4,12,38,2
2,3,88,1
1,1,55,1
1,10,59,1
2,12,45,0
2,6,32,1
2,8,32,1
1,14,34,1
1,3,40,0
2,20,45,0
1,15,64,1
1,2,40,1
1,15,67,1
1,2,43,1
1,5,7,1
2,20,40,0
1,7,86,1
2,17,40,0
3,17,96,0
3,19,46,0
4,19,46,2
4,18,34,2
3,13,24,1
4,3,35,1
2,16,40,1
3,3,75,1
3,17,84,1
2,11,40,0
4,1,42,0
3,20,67,1
4,20,82,1
2,5,49,1
2,12,93,1
2,7,40,1
2,5,92,0
4,20,39,2
2,4,40,1
2,1,40,1
3,20,40,0
2,11,12,1
3,3,47,1
3,17,40,1
2,4,14,1
3,16,40,1
1,5,39,0
1,6,39,0
4,6,88,1
3,12,40,1
3,10,40,0
3,5,40,1
3,13,34,0
4,18,40,2
3,2,76,1
1,8,91,1
4,10,40,2
4,9,40,2
4,1,31,0
4,8,40,2
4,6,40,2
4,13,44,2
4,5,40,2
2,16,31,0
4,3,40,1
3,20,77,1
4,1,40,0
2,6,93,0
2,8,75,1
1,14,71,1
4,4,45,1
2,6,92,1
1,14,70,1
2,8,76,1
1,6,23,1
1,16,39,1
3,9,37,0
4,4,77,1
4,11,40,2
1,6,86,1
2,9,24,1
2,3,50,1
4,17,48,1
1,13,39,0
1,11,99,1
4,16,35,2
1,8,39,1
2,12,52,1
1,1,32,0
1,10,32,1
1,15,79,1
1,2,39,1
1,1,83,1
2,17,39,0
4,18,55,1
3,13,37,1
2,13,39,1
1,10,53,1
2,12,39,0
3,18,27,0
2,11,39,0
1,17,43,1
4,10,14,2
1,11,21,1
2,10,39,1
2,3,31,1
2,9,39,0
4,20,89,1
2,5,42,1
2,7,39,1
1,13,44,0
4,2,16,0
4,11,29,2
1,6,77,1
2,9,15,1
2,3,39,1
1,10,16,1
3,20,39,1
2,2,32,1
4,19,87,0
3,19,39,0
4,13,18,2
2,11,91,1
3,18,39,0
2,1,31,0
3,16,39,0
4,18,53,1
3,13,39,0
4,12,46,2
2,3,64,0
1,16,74,1
1,5,34,0
1,6,32,1
4,6,91,1
3,12,39,1
3,11,39,0
3,10,39,0
3,1,19,1
3,7,39,0
3,13,21,0
4,18,39,2
1,8,35,1
4,16,39,2
3,2,65,0
4,9,39,2
3,7,67,1
3,1,63,0
4,8,39,2
4,6,39,2
2,15,43,1
4,4,39,2
4,2,73,0
4,11,84,1
2,16,20,1
4,3,39,1
3,9,26,0
4,4,44,1
1,6,20,0
1,16,38,1
3,9,36,0
4,4,66,1
4,17,49,1
1,13,38,0
1,11,98,1
4,16,44,2
1,8,38,1
2,12,51,1
1,1,33,1
1,10,33,0
3,4,90,1
2,9,22,0
1,4,38,0
2,8,34,1
1,14,32,1
2,6,34,1
1,3,38,1
1,15,78,1
1,2,38,1
1,1,82,1
2,17,38,0
4,18,52,1
3,13,38,0
2,18,32,1
1,9,48,1
2,13,38,1
3,10,86,1
3,6,29,1
1,19,41,0
1,10,50,1
2,12,38,0
1,3,81,0
4,17,67,1
3,18,24,1
2,11,38,1
1,11,22,1
2,10,38,1
2,3,28,1
2,9,38,1
4,20,88,1
2,5,43,1
2,7,38,1
2,4,38,1
1,13,43,1
4,2,17,1
4,11,28,2
1,6,66,1
2,9,12,1
2,3,38,0
1,10,19,1
3,20,38,0
2,2,33,1
4,19,86,0
3,19,38,1
4,13,17,2
2,11,92,1
3,18,38,1
2,1,30,1
3,16,38,0
1,5,33,1
1,6,33,0
4,6,90,1
3,12,38,0
3,11,38,0
3,1,18,1
3,7,38,0
3,13,20,0
4,18,38,2
2,9,23,1
1,4,39,1
1,12,90,0
4,15,38,2
3,2,66,0
4,9,38,2
4,8,38,2
4,6,38,2
2,15,42,1
4,4,38,2
4,2,72,1
4,11,85,1
2,16,21,1
4,3,38,1
3,9,39,1
4,4,67,0
1,13,37,0
2,12,55,1
1,1,61,1
1,10,37,0
3,2,83,1
1,11,97,0
4,16,45,2
1,8,37,1
3,4,89,1
1,4,37,1
1,15,77,1
1,2,37,1
1,1,81,1
1,18,95,0
1,9,45,1
2,18,37,0
2,17,37,1
2,13,37,1
1,3,78,1
4,17,66,1
3,18,25,1
2,11,37,0
1,11,23,0
2,10,37,1
3,5,15,1
1,10,48,0
1,1,48,1
4,1,39,0
3,20,86,1
4,20,87,1
2,5,44,1
4,20,94,0
2,5,37,1
2,4,37,1
1,13,46,0
4,2,18,0
4,11,35,2
1,6,79,0
2,3,37,0
1,10,30,1
3,20,37,1
4,13,20,2
2,1,25,1
3,16,37,0
4,12,44,2
2,3,70,0
4,6,85,1
3,12,37,0
3,10,37,1
3,1,17,1
3,7,37,0
1,18,92,1
2,18,36,0
1,9,44,1
2,13,42,1
2,9,20,1
1,4,40,0
1,12,91,1
4,15,37,2
2,3,95,1
4,12,37,2
3,2,71,1
1,8,94,0
4,10,37,2
4,9,37,2
3,19,94,1
3,3,23,1
3,17,48,0
3,7,69,1
3,1,49,0
4,8,37,2
4,6,37,2
2,15,45,1
2,14,98,1
3,9,13,1
4,4,37,2
4,2,75,1
4,11,90,1
2,16,18,1
4,3,37,1
3,20,80,1
4,1,37,0
1,17,36,0
3,9,38,0
4,4,64,0
1,13,36,1
3,2,82,1
1,11,96,1
4,16,46,2
1,8,36,0
3,4,88,1
1,4,36,1
2,20,41,0
1,15,76,1
1,2,36,1
1,1,80,0
2,17,36,0
4,18,54,1
3,13,36,0
2,13,36,1
3,10,84,1
1,19,43,1
2,12,36,0
1,3,79,0
4,17,69,1
3,18,30,1
2,11,36,1
1,11,40,1
2,10,36,1
3,5,14,1
1,10,49,1
1,1,49,1
4,1,38,0
3,20,87,1
4,20,86,1
2,5,45,1
4,20,95,1
2,5,36,0
2,4,36,1
1,13,45,0
4,11,34,2
4,2,19,0
1,6,76,1
2,9,14,1
2,3,36,1
1,10,17,1
3,20,36,0
2,2,47,1
3,3,97,0
4,19,84,1
3,19,36,1
4,13,19,2
2,1,24,0
3,16,36,0
4,12,47,2
2,3,65,1
1,16,75,0
1,5,35,0
1,6,35,1
4,6,84,1
3,12,36,1
3,10,36,1
3,1,16,1
3,7,36,0
2,13,43,1
3,13,22,0
4,18,36,2
4,10,55,1
2,14,55,1
4,16,36,2
2,9,21,1
1,4,41,1
1,12,92,1
4,15,36,2
2,3,94,1
4,12,36,2
3,2,64,0
1,8,95,1
4,10,36,2
4,9,36,2
4,6,36,2
2,15,44,1
2,14,99,1
4,4,36,2
2,16,19,1
4,3,36,1
3,20,81,1
4,1,36,0
4,8,76,1
1,11,29,0
2,10,47,0
1,17,35,1
2,15,49,0
3,9,25,1
4,4,41,2
1,6,11,1
1,5,75,1
1,16,35,1
3,9,33,1
4,4,65,0
1,13,35,0
3,2,89,1
1,1,60,1
1,10,36,1
2,12,40,1
3,4,71,1
1,4,35,1
1,5,15,1
2,20,48,0
1,15,75,1
1,2,35,0
1,1,87,1
1,7,81,1
2,17,35,0
2,13,35,1
3,10,85,1
1,19,42,1
2,12,35,0
1,3,76,1
4,17,68,1
3,3,68,1
3,17,65,1
3,18,31,1
2,11,35,0
1,17,47,0
4,8,72,1
4,10,10,2
1,11,17,1
2,10,35,1
1,13,40,1
4,2,20,0
1,16,21,0
4,11,25,2
1,6,65,1
2,9,11,1
2,3,35,0
1,10,20,1
3,20,35,0
2,2,36,1
4,19,91,0
3,19,35,0
4,13,14,2
2,11,95,1
3,18,35,0
2,4,5,1
3,16,35,0
3,1,31,0
3,7,35,1
2,13,40,0
2,9,18,0
1,4,42,0
1,12,93,1
4,15,35,2
2,7,67,1
2,3,93,1
4,12,35,2
3,2,69,1
1,8,92,1
4,10,35,2
4,9,35,2
4,8,35,2
4,5,35,2
2,6,94,1
1,14,68,1
2,8,78,1
2,4,67,1
1,6,17,1
4,2,36,0
1,16,37,1
2,6,95,1
2,8,77,1
1,14,69,1
4,4,35,2
4,2,77,1
4,11,80,1
4,8,77,1
1,11,28,1
2,10,40,1
1,17,34,1
2,15,48,1
3,9,30,1
4,4,40,1
1,6,8,1
1,5,74,1
1,16,34,1
3,9,32,1
4,4,70,0
1,13,34,1
3,2,88,1
4,16,32,2
1,8,34,1
4,8,58,1
3,7,70,1
3,1,50,0
3,4,70,0
1,4,34,1
1,15,74,1
1,2,34,1
1,1,86,1
1,7,80,1
2,17,34,0
2,13,34,1
3,10,90,0
1,19,45,0
1,1,50,0
1,10,62,1
2,12,34,0
3,3,69,0
3,17,78,1
1,3,77,0
4,17,71,1
3,18,28,1
2,11,34,1
1,17,40,0
4,8,75,1
4,10,13,2
1,11,18,1
2,10,34,0
4,20,92,1
2,5,39,1
4,12,64,1
2,12,99,1
2,7,34,1
4,11,24,2
4,2,21,2
1,16,20,1
1,6,70,1
2,3,34,1
1,10,23,1
3,20,34,1
2,2,37,1
4,19,90,1
3,19,34,1
4,13,13,2
2,4,4,1
3,16,34,0
3,1,30,1
3,7,34,1
3,5,34,1
2,13,41,0
4,17,95,1
1,3,85,0
3,16,21,1
2,4,51,1
2,5,97,0
4,20,34,2
2,9,19,1
1,4,43,0
1,12,94,1
4,15,34,2
2,11,75,1
3,18,55,1
4,13,34,2
2,3,92,1
4,12,34,2
3,2,70,0
1,8,93,1
4,10,34,2
4,9,34,2
4,8,34,2
2,17,84,1
1,20,91,0
4,14,29,2
4,6,34,2
4,5,34,2
1,6,22,1
4,2,37,0
1,16,36,1
4,4,34,2
4,2,76,0
4,11,81,1
1,19,33,1
3,2,81,1
4,16,47,2
1,8,43,0
1,18,33,0
4,8,66,1
1,11,27,1
2,10,41,1
1,17,33,0
2,6,91,1
2,8,73,1
1,14,73,1
3,9,27,0
4,4,47,1
1,6,21,1
1,16,33,1
3,9,35,1
4,4,71,1
1,13,33,0
3,2,79,0
1,18,43,1
2,10,51,1
1,11,33,0
1,8,21,1
1,11,49,1
4,16,33,2
1,8,33,1
2,12,54,1
1,1,62,1
1,10,34,0
3,4,69,0
1,4,33,0
1,15,73,1
1,2,33,0
1,15,68,1
1,2,44,0
1,5,24,1
2,20,33,1
3,11,57,1
3,6,97,1
3,14,86,1
2,19,33,1
1,1,85,1
1,9,49,1
2,18,33,1
2,17,33,1
3,19,49,0
4,19,41,2
2,13,33,1
2,19,30,0
3,6,6,1
1,19,44,0
1,1,51,1
1,10,63,1
2,12,33,0
3,3,66,1
3,17,79,1
1,3,74,1
4,17,70,1
3,18,29,0
2,11,33,1
1,17,41,0
4,8,74,1
4,10,12,1
1,11,19,1
2,10,33,1
4,1,35,0
3,20,74,1
4,20,91,1
2,5,40,1
4,12,65,1
2,7,33,1
1,13,42,0
4,11,31,2
4,2,22,1
1,6,67,0
2,9,13,1
2,3,33,1
1,10,18,1
3,20,33,1
2,14,35,0
2,2,34,1
4,19,89,1
3,19,33,0
4,13,16,2
2,11,93,1
3,18,33,0
3,3,36,0
3,17,33,1
2,1,29,1
2,4,7,1
3,16,33,0
3,1,29,0
3,7,33,1
2,13,46,1
4,17,94,1
1,3,82,0
3,16,20,0
2,4,50,1
2,5,98,0
4,20,33,2
3,4,80,1
2,9,16,1
1,4,44,1
1,12,95,0
4,15,33,2
2,11,76,1
3,18,54,1
4,13,33,2
2,7,65,1
2,14,61,1
4,10,33,2
4,9,33,2
4,8,33,2
1,20,90,1
4,6,33,2
4,5,33,2
2,15,41,1
4,4,33,2
4,2,79,1
4,11,86,1
2,16,22,1
4,3,33,1
3,20,84,0
4,1,33,0
3,2,80,1
4,16,40,2
1,8,42,1
1,18,32,1
4,8,67,1
1,11,26,0
2,10,42,0
1,17,32,1
3,9,24,0
4,4,46,1
1,6,10,1
1,16,32,1
3,9,34,0
4,4,68,0
1,13,32,1
4,15,48,1
1,12,32,0
3,2,78,0
1,18,42,1
2,10,60,1
1,11,32,1
2,10,12,1
1,8,20,1
1,11,48,1
4,16,34,2
1,8,32,1
2,12,53,0
1,1,63,1
1,10,35,1
3,4,68,0
1,4,32,1
1,15,72,0
1,2,32,1
1,1,84,0
2,17,32,1
2,13,32,0
3,10,88,0
2,19,31,0
3,6,7,1
1,19,47,1
1,3,75,0
4,17,73,1
3,18,18,1
2,11,32,0
1,17,42,1
4,10,15,2
1,11,20,1
2,10,32,1
4,1,34,0
3,20,75,1
4,20,90,1
2,5,41,1
2,7,32,1
1,13,41,0
4,2,23,1
4,11,30,2
1,6,64,1
2,9,10,1
2,3,32,1
1,10,21,0
3,20,32,1
2,2,35,1
4,19,88,0
3,19,32,1
4,13,15,2
2,11,94,1
3,18,32,1
3,3,39,1
3,17,32,1
2,1,28,0
2,4,6,1
3,16,32,1
3,1,28,1
3,7,32,0
2,13,47,1
4,10,51,1
2,14,51,1
3,4,81,1
2,9,17,0
1,4,45,1
2,7,66,1
3,2,68,0
2,14,60,1
4,10,32,2
4,9,32,2
4,8,32,2
4,6,32,2
4,5,32,2
2,15,40,1
4,4,32,2
4,2,78,1
4,11,87,1
2,16,23,1
4,3,32,2
3,20,85,1
4,1,32,1
1,18,31,1
2,20,66,1
4,19,98,1
3,17,92,1
3,3,51,1
1,17,31,1
1,3,7,1
1,14,31,0
3,14,73,1
2,19,54,1
3,11,48,0
1,10,31,1
1,9,31,1
4,20,97,1
2,5,34,1
1,7,69,1
2,17,31,1
2,1,32,1
4,18,95,1
3,13,13,1
1,15,47,0
1,20,58,0
2,13,31,1
1,10,13,1
2,12,31,1
4,10,86,1
1,8,9,1
1,11,77,1
4,8,28,2
2,10,31,1
2,3,55,0
2,7,31,1
1,3,13,1
2,8,13,1
2,6,31,1
3,20,48,1
2,2,31,0
2,19,95,0
3,14,48,1
4,18,82,1
4,14,59,1
3,20,31,0
2,14,37,1
1,8,40,0
4,16,42,2
2,2,88,1
4,13,58,1
3,17,31,1
2,1,87,1
2,4,57,1
3,16,31,0
3,15,31,1
3,11,79,1
3,14,92,1
2,19,43,0
3,12,31,1
3,11,31,0
2,11,96,1
4,11,95,1
4,2,86,0
3,1,11,0
3,7,31,0
3,4,19,0
1,7,42,1
3,10,80,1
1,19,55,1
3,6,31,1
3,2,32,1
1,7,38,1
3,4,31,1
3,4,40,1
4,13,88,1
4,8,94,1
3,2,31,1
2,13,44,0
4,5,47,1
4,13,41,2
4,18,31,2
4,16,31,2
3,20,51,1
4,18,77,1
4,14,50,1
3,1,87,1
4,10,89,1
1,8,10,1
1,11,78,1
2,10,30,0
4,8,31,2
2,4,79,1
4,2,40,1
1,16,49,1
2,15,35,0
3,9,11,1
4,4,31,2
4,2,97,0
1,6,82,1
4,11,44,2
4,3,31,2
3,2,77,1
1,18,30,1
2,20,69,1
4,19,99,1
3,17,95,0
3,3,50,1
1,17,30,1
1,3,4,1
1,14,30,0
3,11,49,1
1,9,30,0
2,3,10,1
4,3,24,0
1,6,83,1
4,11,47,2
2,20,31,0
1,15,86,0
1,2,30,1
4,20,96,0
2,5,35,1
3,11,88,1
3,5,53,1
1,10,70,1
1,1,26,1
2,18,30,1
1,7,68,1
2,17,30,1
2,1,33,0
4,18,92,1
3,13,14,1
1,15,40,1
1,20,59,1
2,13,30,1
3,10,78,1
3,6,21,1
1,19,49,0
1,10,10,1
2,12,30,1
1,6,26,1
1,16,48,1
4,2,41,1
2,3,52,0
3,5,32,1
2,7,30,1
2,8,14,1
1,3,10,0
2,6,30,1
3,20,49,1
2,2,30,1
2,19,94,0
3,14,49,1
4,18,85,1
4,14,58,1
3,20,30,0
2,14,36,0
1,8,41,1
4,16,41,2
2,2,89,1
4,13,57,1
2,1,5,0
3,11,78,1
3,14,95,1
2,19,40,0
3,12,30,1
3,5,30,1
3,4,41,0
4,13,87,1
1,11,65,1
4,10,90,1
4,8,95,1
3,2,30,1
4,5,46,1
4,13,42,2
4,18,30,2
1,16,22,1
4,11,26,2
4,2,11,0
1,6,68,1
2,9,54,1
2,3,44,1
4,17,30,2
3,8,35,1
1,11,53,1
1,8,17,0
3,2,90,1
3,20,59,1
4,5,30,2
2,4,72,0
2,15,34,0
4,4,30,2
4,2,96,0
1,6,93,1
4,11,45,2
4,3,30,2
3,8,49,0
3,2,72,0
1,18,29,1
2,20,68,1
4,19,96,1
3,17,94,0
3,3,53,0
1,17,29,1
2,14,41,0
2,11,27,1
1,15,29,0
2,13,45,0
3,16,17,1
2,4,55,1
4,20,30,2
3,2,46,1
3,8,23,1
3,14,75,1
2,19,52,0
3,11,50,1
2,12,15,1
2,19,99,0
3,6,35,1
3,14,20,1
1,10,29,1
1,7,29,1
2,9,75,1
4,6,15,2
1,3,29,1
4,3,25,0
1,6,80,1
4,11,46,2
2,20,30,0
1,15,85,1
1,2,29,0
4,20,99,2
2,5,32,1
3,15,96,0
4,7,13,2
3,12,13,1
2,19,29,1
4,4,21,2
2,15,29,0
3,1,86,1
1,8,11,1
4,10,88,1
1,11,79,1
4,8,30,2
2,10,29,1
4,17,17,2
3,5,17,1
4,16,19,2
1,20,27,0
2,9,57,1
2,3,29,1
2,3,49,1
2,9,29,1
2,2,50,1
4,18,80,1
4,14,57,1
3,20,29,0
2,1,10,0
3,11,77,1
3,14,98,1
2,19,45,0
3,12,29,1
3,11,29,0
3,5,29,0
1,17,37,1
3,4,42,1
4,13,86,1
4,19,30,2
4,8,92,1
3,2,29,1
2,9,53,1
2,3,41,1
3,5,5,1
1,20,23,1
4,17,29,2
1,20,46,0
3,18,57,1
2,11,69,1
4,17,34,2
4,12,29,2
3,8,32,1
3,20,62,1
4,5,29,2
2,15,37,0
4,4,29,2
4,2,99,1
1,6,92,0
4,11,50,1
4,3,29,2
3,8,48,1
1,18,28,1
2,20,71,1
4,19,97,0
3,17,81,1
3,3,52,1
1,17,28,0
2,14,42,1
3,3,63,0
3,17,88,1
2,11,28,1
1,15,28,1
3,8,30,1
3,2,45,1
3,8,22,1
2,19,98,1
3,6,34,0
3,14,21,0
1,10,28,1
1,19,25,1
2,19,21,1
3,6,13,1
1,7,28,0
1,4,4,1
2,9,72,1
4,6,14,2
1,3,28,1
4,3,26,0
1,6,81,0
4,11,41,2
1,15,84,1
1,2,28,0
4,1,11,0
4,18,65,1
1,3,17,0
2,6,27,1
2,8,9,1
1,17,60,1
3,5,59,0
2,18,24,1
4,20,98,2
2,5,33,0
3,11,90,1
2,19,28,1
3,5,55,0
1,10,88,1
1,1,24,1
2,18,28,0
4,4,20,2
2,15,28,0
3,1,85,1
4,10,91,1
1,11,64,1
4,8,25,2
2,10,28,0
1,3,12,1
