Down,Distance,Yardline,play_type,Optimal Choice,EP
3,8,58,run,0,1.6665294011181686
3,8,59,run,0,1.4504619588260539
3,8,60,run,0,0.294099989766255
3,8,61,run,0,0.6938593878682393
3,8,62,pass,1,0.31711156806743107
3,8,63,pass,1,0.37296501534098464
3,8,64,run,0,1.0291042255994398
3,8,65,run,0,0.37732160805414117
3,8,66,run,0,0.39840928828925826
3,8,67,pass,1,-0.8216028689088203
3,8,68,pass,1,-0.25512485858538025
3,8,69,run,0,0.8609931134851649
3,8,70,run,0,0.524794241602649
3,8,71,pass,1,-0.6153716107153079
3,8,72,run,0,1.4831043507438153
3,8,73,run,0,0.6441094861831516
3,8,74,pass,1,0.05344758854646768
3,8,75,run,0,0.04594227128836792
3,8,76,run,0,2.051048313966021
3,8,77,pass,1,-0.6280628962345267
3,8,78,run,0,0.6646845522669278
3,8,79,pass,1,0.2752350699554787
3,8,80,run,0,0.22281553590437397
3,8,81,pass,1,-0.11789626149766264
3,8,82,run,0,0.5917125451378524
3,8,83,run,0,-0.5779381793690845
3,8,84,run,0,0.21182336076162755
3,8,85,pass,1,1.4186969921865966
3,8,86,run,0,1.9193850203882903
3,8,87,run,0,-0.07294713170267642
3,8,88,run,0,0.8298340625828133
3,8,89,run,0,2.2547133511397988
3,8,90,pass,1,-0.8312094579062735
3,8,91,run,0,1.985162355704233
3,8,92,pass,1,1.122127041021096
3,8,93,pass,1,2.128421771759167
3,8,94,pass,1,-0.13687778062497577
3,8,95,pass,1,-0.7997804738843115
3,8,96,pass,1,0.428339612828991
3,8,97,pass,1,-0.16740355424117292
3,9,9,run,0,0.7392848740783539
3,9,10,run,0,0.6892708908274208
3,9,11,run,0,0.4264533894432052
3,9,12,pass,1,0.31818988696982636
3,9,13,pass,1,0.11734124638334614
3,9,14,run,0,3.4748621963663027
3,9,15,run,0,0.7003392302675737
3,9,16,run,0,-0.5316477170473055
3,9,17,run,0,0.9206699953933406
3,9,18,pass,1,0.24920283839471544
3,9,19,pass,1,0.12121022437245518
3,9,20,run,0,0.23664757324308638
3,9,21,run,0,0.024910060504706122
3,9,22,run,0,1.5940748777939007
3,9,23,field_goal,2,0.6436715919576708
3,9,24,pass,1,0.04973346237573522
3,9,25,run,0,0.7073360893991776
3,9,26,run,0,-0.023300232965879575
3,9,27,run,0,-0.3846919242761563
3,9,28,run,0,0.4401428575237718
3,9,29,run,0,0.2822233248068202
3,9,30,field_goal,2,0.8937859884405972
3,9,31,run,0,-0.12731055874993658
3,9,32,run,0,0.04725626722211018
3,9,33,pass,1,0.1654154115756532
3,9,34,run,0,0.7979475418975245
3,9,35,run,0,5.228793071000837
3,9,36,run,0,1.8904455973533913
3,9,37,pass,1,0.01045108880233947
3,9,38,pass,1,-0.5863976953310152
3,9,39,run,0,-0.6463035354773142
3,9,40,run,0,-0.10857759602838923
3,9,41,run,0,1.983331174356863
3,9,42,run,0,0.9568637198147674
3,9,43,pass,1,1.1533219795164769
3,9,44,pass,1,0.33877839342516786
3,9,45,run,0,1.6134888479136862
3,9,46,run,0,-0.009771379583980888
3,9,47,pass,1,-0.28745461784565113
3,9,48,run,0,0.5162475316028576
3,9,49,run,0,0.6822782298113452
3,9,50,pass,1,0.2014957535453139
3,9,51,pass,1,0.2943453631762949
3,9,52,run,0,0.6898696672869846
3,9,53,pass,1,-0.20764184380690992
3,9,54,run,0,1.1745306031079963
3,9,55,run,0,1.9617606739047915
3,9,56,pass,1,-0.13500062232513135
3,9,57,pass,1,0.07126176700937012
3,9,58,pass,1,-0.4394516282972243
3,9,59,run,0,1.1645586929128815
3,9,60,run,0,0.03590719176766766
3,9,61,run,0,0.5763292636838742
3,9,62,pass,1,0.060668039269296994
3,9,63,run,0,0.48507896598894157
3,9,64,run,0,0.321512232092209
3,9,65,pass,1,-3.4460811065919664e-4
3,9,66,run,0,0.9040737620477255
3,9,67,run,0,-0.3910404834896326
3,9,68,run,0,0.7119633052498102
3,9,69,run,0,-0.2722115623764694
3,9,70,pass,1,0.8729507088064565
3,9,71,pass,1,-0.4228754142241087
3,9,72,pass,1,-0.194054887787206
3,9,73,run,0,1.155979393608868
3,9,74,run,0,0.10772026064805683
3,9,75,run,0,1.2302602337440476
3,9,76,run,0,0.273668526536009
3,9,77,pass,1,1.0305226567628174
3,9,78,run,0,1.0174659859233846
3,9,79,pass,1,-0.3295483163165045
3,9,80,run,0,0.5837383863981813
3,9,81,pass,1,-0.9007676739979965
3,9,82,pass,1,-0.48230644345416557
3,9,83,run,0,-0.5953015318882535
3,9,84,run,0,1.0464588057172175
3,9,85,run,0,0.9392664091428742
3,9,86,run,0,-0.3421475400973577
3,9,87,pass,1,-0.23323027789592743
3,9,88,run,0,-1.0145509196445346
3,9,89,pass,1,0.7265301225241274
3,9,90,pass,1,-0.019542440215850138
3,9,91,pass,1,-0.13985762097290727
3,9,92,pass,1,1.4054118925705552
3,9,93,pass,1,-0.03560898848809302
3,9,94,run,0,-1.1742058137897402
3,9,95,pass,1,-0.942872007843107
3,9,96,pass,1,-0.29666165574453773
3,9,97,pass,1,0.4052904031493446
3,9,98,run,0,0.505294211267028
3,10,10,field_goal,2,0.10987568087174238
3,10,11,run,0,0.2010807867327064
3,10,12,pass,1,0.7956464785886245
3,10,13,field_goal,2,0.15553283780913718
3,10,14,run,0,0.30136941148570884
3,10,15,pass,1,-0.1715520626539233
3,10,16,run,0,0.48044081968403574
3,10,17,pass,1,0.3045102038406091
3,10,18,run,0,0.6199700928707637
3,10,19,run,0,1.4089754964675196
3,10,20,pass,1,-0.2628617467903513
3,10,21,run,0,0.8287051330329622
3,10,22,run,0,-0.27927826928038946
3,10,23,field_goal,2,0.5849020534119189
3,10,24,field_goal,2,0.5539372134862579
3,10,25,field_goal,2,0.6144061463927781
3,10,26,run,0,0.7648853298513894
3,10,27,pass,1,-0.08616543281042502
3,10,28,field_goal,2,0.7098336403468084
3,10,29,pass,1,-0.254908426039304
3,10,30,run,0,1.4318551611098032
3,10,31,run,0,1.1363439120576704
3,10,32,run,0,0.8703508623376155
3,10,33,field_goal,2,1.0941010737305419
3,10,34,field_goal,2,1.1649477933731973
3,10,35,field_goal,2,1.2378485488722846
3,10,36,field_goal,2,1.154938700890794
3,10,37,field_goal,2,-0.0712445907264947
3,10,38,run,0,0.4103406524195876
3,10,39,run,0,0.8058035503045744
3,10,40,field_goal,2,1.6277513139860946
3,10,41,run,0,0.3528770272165661
3,10,42,pass,1,-0.12357854067016781
3,10,43,run,0,1.2360922013788003
3,10,44,run,0,0.5522639094851911
3,10,45,run,0,2.7273048147326335
3,10,46,pass,1,-0.2538260782550259
3,10,47,run,0,0.7237108350382186
3,10,48,field_goal,2,2.2532030330719968
3,10,49,run,0,0.14361010514299516
3,10,50,run,0,-0.0194640349848972
3,10,51,pass,1,0.07404397958126874
3,10,52,pass,1,-0.004648284007089387
3,10,53,run,0,3.0649505743349437
3,10,54,run,0,0.2495739788088637
3,10,55,pass,1,-0.6079619152606819
3,10,56,run,0,1.0220592757104896
3,10,57,run,0,1.4928170480707195
3,10,58,pass,1,-0.6160622092337269
3,10,59,run,0,0.15955856743967162
3,10,60,run,0,-0.22099975581513717
3,10,61,run,0,0.5005490471376106
3,10,62,run,0,0.3297338634074549
3,10,63,run,0,-0.07631175228380016
3,10,64,run,0,0.42730349040357396
3,10,65,run,0,0.2854658733122051
3,10,66,run,0,0.7171722443696733
3,10,67,run,0,-0.196741895575542
3,10,68,run,0,-0.040485751023516016
3,10,69,pass,1,-0.11620844846765976
3,10,70,run,0,-0.6411874052282656
3,10,71,pass,1,-0.3663561386195944
3,10,72,run,0,0.7231148096034303
3,10,73,pass,1,-0.7251908382303855
3,10,74,run,0,1.4213444949273253
3,10,75,run,0,0.5148788482094039
3,10,76,pass,1,-0.5303046261428139
3,10,77,pass,1,-0.04857711559937647
3,10,78,pass,1,-0.49363957244467227
3,10,79,pass,1,-0.3338610839348769
3,10,80,pass,1,0.14136234036102135
3,10,81,run,0,0.1617078302660957
3,10,82,pass,1,-0.24545361589019504
3,10,83,pass,1,-0.15441055608187934
3,10,84,pass,1,0.12428899869100071
3,10,85,run,0,-0.012351062311790884
3,10,86,pass,1,0.08859799951460445
3,10,87,pass,1,-0.831358390265248
3,10,88,run,0,-0.4481442441465333
3,10,89,pass,1,0.5485709888827324
3,10,90,run,0,-0.379325869056629
3,10,91,pass,1,-0.07386109143650774
3,10,92,run,0,-0.4465096601517871
3,10,93,pass,1,-0.25939130417536943
3,10,94,pass,1,0.5541115502361208
3,10,95,pass,1,-0.556498178267955
3,10,96,pass,1,0.9193377435731236
3,10,97,run,0,-0.12374836136586964
3,10,98,run,0,0.6636331581394188
3,10,99,pass,1,0.029544959019403905
3,11,11,field_goal,2,0.09680792437054753
3,11,12,pass,1,0.3362406600423835
3,11,13,field_goal,2,0.19157711352304885
3,11,14,pass,1,-1.4669158256042902
3,11,15,run,0,0.704319321810184
3,11,16,run,0,1.9030681508431366
3,11,17,run,0,-0.07679190554909487
3,11,18,pass,1,-0.6120737501412005
3,11,19,run,0,0.06208911904293298
3,11,20,run,0,0.41905607333956807
3,11,21,run,0,1.0277793581682528
3,11,22,run,0,0.5709515987475762
3,11,23,run,0,2.13958194013685
3,11,24,run,0,-0.6169369492373633
3,11,25,pass,1,1.1847108776956603
3,11,26,pass,1,0.07972266583999837
3,11,27,run,0,-0.2398423591545577
3,11,28,run,0,0.8030604461997757
3,11,29,pass,1,0.12224810631519895
3,11,30,pass,1,-0.15686448595979469
3,11,31,run,0,2.273902976361569
3,11,32,pass,1,-0.03637627403435206
3,11,33,pass,1,-0.16962887952075523
3,11,34,run,0,0.35611993781202966
3,11,35,run,0,-0.010069113573990762
3,11,36,pass,1,-0.45716792672906814
3,11,37,run,0,-0.37770539608092357
3,11,38,pass,1,0.681759762465657
3,11,39,run,0,2.4975290511695976
3,11,40,run,0,0.6016547893621512
3,11,41,run,0,0.1579364737845026
3,11,42,run,0,2.6415599731262773
3,11,43,pass,1,-0.6569724019966963
3,11,44,pass,1,0.009994340029926718
3,11,45,run,0,-0.15574116725474596
3,11,46,pass,1,1.010835873632459
3,11,47,pass,1,0.07433459333101779
3,11,48,pass,1,-0.6407664455632172
3,11,49,pass,1,0.3980216845193354
3,11,50,run,0,3.381218634895049
3,11,51,run,0,0.15290547859331127
3,11,52,pass,1,-0.06688666888101791
3,11,53,run,0,-0.7260247499216348
3,11,54,pass,1,-0.22838550167815652
3,11,55,run,0,0.32188493537250906
3,11,56,pass,1,0.8464398972663241
3,11,57,pass,1,0.22256197837996283
3,11,58,pass,1,-0.34817239536884387
3,11,59,pass,1,1.143059124238789
3,11,60,run,0,0.3442723310242097
3,11,61,pass,1,0.6835099442610761
3,11,62,pass,1,0.8067599555416519
3,11,63,run,0,2.7511268882080913
3,11,64,run,0,-0.346582013880834
3,11,65,run,0,1.135935716505628
3,11,66,run,0,2.4817151168826967
3,11,67,run,0,0.5945572385098785
3,11,68,pass,1,-0.6705143897062434
3,11,69,pass,1,-0.26157179300207645
3,11,70,pass,1,-0.7447140673117247
3,11,71,pass,1,0.09215197508456185
3,11,72,pass,1,-0.38456350794876926
3,11,73,run,0,2.176481857895851
3,11,74,run,0,2.1804147709626704
3,11,75,pass,1,0.25949095982442877
3,11,76,run,0,0.19774931182977382
3,11,77,pass,1,0.15384697972331196
3,11,78,run,0,-0.09715222640079446
3,11,79,pass,1,0.8768954829080029
3,11,80,pass,1,-0.8044009814038873
3,11,81,pass,1,0.5652128152056213
3,11,82,pass,1,0.03293599860949639
3,11,83,run,0,-0.46556286176200956
3,11,84,pass,1,2.0982616570108803
3,11,85,pass,1,-0.4972307899992706
3,11,86,pass,1,-0.5007607673760504
3,11,87,pass,1,-1.0666558207788814
3,11,88,pass,1,-0.3575637500940097
3,11,89,pass,1,0.6385814519948327
3,11,90,run,0,-0.334269848652184
3,11,91,pass,1,0.11892093690403271
3,11,92,run,0,-0.7021507420577109
3,11,93,pass,1,0.7493098087143153
3,11,94,run,0,-0.5755256053525954
3,11,95,pass,1,0.1082401993684471
3,11,96,run,0,2.1450780448503792
3,11,97,pass,1,1.001152154485074
3,11,98,pass,1,-0.6040292191319168
3,11,99,pass,1,-0.5082758158290138
3,12,12,pass,1,0.19815135593937472
3,12,13,field_goal,2,0.159600792470862
3,12,14,pass,1,0.5717368990461361
3,12,15,run,0,0.7217571687749593
3,12,16,field_goal,2,0.22981343653002728
3,12,17,pass,1,0.029008329982162035
3,12,18,run,0,-0.3097534245750868
3,12,19,pass,1,0.20627964032298132
3,12,20,pass,1,1.799916878183266
3,12,21,run,0,0.15350169025058172
3,12,22,pass,1,1.7474936981273892
3,12,23,run,0,-0.5534179903972598
3,12,24,run,0,1.9661675656680018
3,12,25,pass,1,-0.6468421688334197
3,12,26,run,0,-0.31351999037169254
3,12,27,run,0,-0.2795040730677911
3,12,28,run,0,2.3113358896807767
3,12,29,run,0,2.062727541604545
3,12,30,run,0,0.7428875396664447
3,12,31,run,0,-0.10822397753173774
3,12,32,pass,1,0.9455853768686429
3,12,33,run,0,-0.37572584429411726
3,12,34,pass,1,1.4656319456904587
3,12,35,run,0,0.08383001649053767
3,12,36,field_goal,2,1.3127412787992898
3,12,37,run,0,1.2263070000044536
3,12,38,run,0,1.2071193732845131
3,12,39,run,0,2.6441977599752136
3,12,40,pass,1,1.1432509300610976
3,12,41,pass,1,-1.0351234680507333
3,12,42,run,0,0.012887337583981973
3,12,43,run,0,0.23002280643844708
3,12,44,run,0,1.1888450850383379
3,12,45,pass,1,-0.32295717817864256
3,12,46,pass,1,0.7348208620484609
3,12,47,run,0,1.7944545462960377
3,12,48,pass,1,-1.7397235778480535
3,12,49,pass,1,-0.25038978437078185
3,12,50,pass,1,0.8046818676909123
3,12,51,pass,1,-1.131574831076432
3,12,52,pass,1,-0.6691681328939012
3,12,53,pass,1,-1.0298083780216984
3,12,54,pass,1,0.5301398350391539
3,12,55,pass,1,0.20995001026536708
3,12,56,pass,1,-0.2777658228546247
3,12,57,pass,1,-0.20363580528646708
3,12,58,pass,1,-1.2224417546531186
3,12,59,pass,1,-0.16395966755226254
3,12,60,pass,1,0.8921205724667136
3,12,61,run,0,2.2493413321790285
3,12,62,run,0,0.5438620820932556
3,12,63,pass,1,0.8984859668416902
3,12,64,run,0,-0.5631500405725092
3,12,65,pass,1,0.176867015148594
3,12,66,pass,1,-0.11355650980074544
3,12,67,pass,1,-0.011047437007073075
3,12,68,run,0,2.4827857301570475
3,12,69,pass,1,0.011115470470395027
3,12,70,pass,1,-0.4074195053661243
3,12,71,run,0,0.5035073386388831
3,12,72,pass,1,1.127592998626642
3,12,73,pass,1,0.47169740424890594
3,12,74,pass,1,-0.20745738469330333
3,12,75,pass,1,-0.15272628809907474
3,12,76,run,0,1.0699663157574832
3,12,77,run,0,0.3403367305691063
3,12,78,pass,1,0.8585385715414304
3,12,79,run,0,3.220153216505423
3,12,80,pass,1,-0.22123047446699015
3,12,81,pass,1,0.22257796120538842
3,12,82,run,0,0.35345206423274556
3,12,83,pass,1,-0.3189434236846864
3,12,84,pass,1,-0.1072397290263325
3,12,85,run,0,-0.3222743502119556
3,12,86,run,0,0.6072597640256088
3,12,87,pass,1,0.13790140339794263
3,12,88,pass,1,0.4941948003584653
3,12,89,pass,1,0.10376626695506275
3,12,90,pass,1,0.28317167380979913
3,12,91,run,0,3.2355669545941055
3,12,92,run,0,1.4233039846876636
3,12,93,pass,1,-0.8246142173496386
3,12,94,pass,1,-0.09001324834146843
3,12,95,pass,1,-0.4391008156152176
3,12,96,run,0,-0.29848949250299484
3,12,97,pass,1,0.526509468909353
3,12,98,pass,1,0.6048441332920145
3,12,99,pass,1,0.4710775266867131
3,13,13,pass,1,0.4786881453571162
3,13,14,pass,1,1.567881252927989
3,13,15,pass,1,1.041408340581901
3,13,16,pass,1,1.2104760290625871
3,13,17,pass,1,-0.06038771939300619
3,13,18,run,0,-0.08777466916179333
3,13,19,field_goal,2,0.4314070751185266
3,13,20,pass,1,-0.41935902670147485
3,13,21,run,0,0.30053084390096196
3,13,22,run,0,0.5962859089536876
3,13,23,run,0,-0.0834627614488741
3,13,24,pass,1,-1.289602901094864
3,13,25,run,0,0.017798616405997336
3,13,26,pass,1,0.2012999179539035
3,13,27,pass,1,0.9400440144247076
3,13,28,pass,1,0.3607010905145075
3,13,29,pass,1,-0.051204640904575716
3,13,30,run,0,1.1079497135942802
3,13,31,field_goal,2,0.9585516078546759
3,13,32,pass,1,2.20492378301912
3,13,33,pass,1,1.1150505956684627
3,13,34,run,0,-0.03267155174398795
3,13,35,pass,1,0.33645397990502396
3,13,36,pass,1,-0.40562193311316797
3,13,37,run,0,-0.2894447929050563
3,13,38,pass,1,-0.7144455841875923
3,13,39,pass,1,0.1391590295169449
3,13,40,pass,1,-0.6001417769707664
3,13,41,run,0,2.953974967240356
3,13,42,pass,1,1.236862543174214
3,13,43,pass,1,1.1578451505823373
3,13,44,pass,1,0.005630716076120734
3,13,45,pass,1,-0.06849022943831043
3,13,46,pass,1,0.6999308887752704
3,13,47,pass,1,1.523649279557867
3,13,48,pass,1,-0.18212032958399504
3,13,49,pass,1,-0.43970361875245284
3,13,50,pass,1,0.1636942101837137
3,13,51,pass,1,-0.24346703043556772
3,13,52,pass,1,1.3492578143357403
3,13,53,pass,1,-0.3215492743636584
3,13,54,pass,1,0.09942786293201306
3,13,55,pass,1,0.06700480791253298
3,13,56,pass,1,-1.2166254492476583
3,13,57,run,0,0.36199226148892194
3,13,58,pass,1,-0.1745593644969631
3,13,59,pass,1,0.29564943634278074
3,13,60,pass,1,0.018153927830280758
3,13,61,pass,1,-0.8651816487068903
3,13,62,pass,1,-0.01012831701518735
3,13,63,pass,1,0.0013649287508228016
3,13,64,pass,1,-1.076963046565652
3,13,65,pass,1,-0.17125021301908414
3,13,66,run,0,0.38035199496274197
3,13,67,run,0,0.2728484513548513
3,13,68,pass,1,-0.30615656104055233
3,13,69,run,0,2.633890269557014
3,13,70,pass,1,0.2421529324809935
3,13,71,run,0,-0.5028425501659513
3,13,72,pass,1,0.68209064632122
3,13,73,pass,1,-0.10442074538312018
3,13,74,pass,1,0.7931051042784627
3,13,75,pass,1,0.7327978897632825
3,13,76,pass,1,1.3117310510375924
3,13,77,pass,1,0.3174874658385913
3,13,78,run,0,-0.05166373893734999
3,13,79,run,0,2.2088561388663948
3,13,80,run,0,-0.938825021032244
3,13,81,run,0,3.2275990969501436
3,13,82,pass,1,0.2404581138204473
3,13,83,pass,1,-0.18037704850377687
3,13,84,pass,1,0.18686417078909773
3,13,85,pass,1,-0.3442794135771692
3,13,86,pass,1,0.855976063835745
3,13,87,pass,1,-0.44110014187172053
3,13,88,run,0,0.1485718329786323
3,13,89,pass,1,1.9323991147490838
3,13,90,pass,1,-0.7036465098305296
3,13,91,pass,1,0.4491661029557387
3,13,92,pass,1,2.0353268447797745
3,13,93,run,0,-0.16825296395109035
3,13,94,pass,1,0.02471659446018748
3,13,95,pass,1,-0.8861743789166212
3,13,96,pass,1,2.614961708895862
3,13,97,pass,1,0.8851315233041532
3,13,98,run,0,-0.5502199071925133
3,13,99,pass,1,1.675132162810769
3,14,14,run,0,0.5168200645713521
3,14,15,pass,1,0.5675582514420596
3,14,16,pass,1,-1.2899515968297686
3,14,17,run,0,0.6920299667529533
3,14,18,pass,1,-0.07733289901762382
3,14,19,run,0,-0.23467645276228177
3,14,20,pass,1,1.575028904288683
3,14,21,run,0,1.587006714893505
3,14,22,pass,1,-0.12800183728436626
3,14,23,pass,1,-0.22512589823202944
3,14,24,pass,1,-0.43162041531442813
3,14,25,pass,1,-0.9803845145370991
3,14,26,pass,1,0.5411596082741699
3,14,27,pass,1,-0.3533085500698625
3,14,28,field_goal,2,0.7701892549382423
3,14,29,run,0,0.27710442883528774
3,14,30,pass,1,-0.1957523484536296
3,14,31,pass,1,0.38628419226129107
3,14,32,pass,1,1.5593766892902843
3,14,33,run,0,0.4663747233658877
3,14,34,pass,1,-0.4251768865575862
3,14,35,pass,1,0.05618785221711924
3,14,36,pass,1,2.168803522680178
3,14,37,run,0,0.2746808584779501
3,14,38,pass,1,0.09793013065785706
3,14,39,pass,1,0.6069863490195745
3,14,40,pass,1,0.3926181508577429
3,14,41,run,0,1.3315155669597574
3,14,42,pass,1,0.09734778230349789
3,14,43,pass,1,-0.2235194526365376
3,14,44,pass,1,-2.542777759314049
3,14,45,pass,1,-0.29616215073233576
3,14,46,run,0,1.06073222397346
3,14,47,pass,1,-0.059610829184142254
3,14,48,run,0,2.660737829050049
3,14,49,run,0,-0.3109607726801187
3,14,50,pass,1,-0.9280624098610133
3,14,51,pass,1,-0.3095008385134861
3,14,52,pass,1,-0.5763750681187958
3,14,53,pass,1,-1.0712743176380173
3,14,54,pass,1,0.4945972337404132
3,14,55,pass,1,-0.36169267136557465
3,14,56,pass,1,-0.383050268704
3,14,57,pass,1,0.510504431600566
3,14,58,pass,1,-1.2199019002262503
3,14,59,pass,1,-0.16522463341243565
3,14,60,pass,1,0.7062802979780827
3,14,61,pass,1,-0.33928769305514694
3,14,62,pass,1,0.981250629411079
3,14,63,run,0,-0.6427131548407488
3,14,64,run,0,0.0018685718920702736
3,14,65,pass,1,-0.13168827806865535
3,14,66,run,0,-0.5219197325059213
3,14,67,run,0,-0.28811580454930663
3,14,68,pass,1,0.6169135373726021
3,14,69,pass,1,-0.07201995686627932
3,14,70,pass,1,0.005731995974201709
3,14,71,pass,1,-0.258786219637841
3,14,72,run,0,-0.7323460220359266
3,14,73,pass,1,0.8323497354518621
3,14,74,pass,1,-0.25068762758746743
3,14,75,run,0,-0.5262177316471934
3,14,76,pass,1,-0.08826129612862132
3,14,77,pass,1,0.17934830919174216
3,14,78,pass,1,2.176596495672129
3,14,79,run,0,0.7158031235216187
3,14,80,pass,1,0.5242809036613576
3,14,81,pass,1,-0.7129791812971235
3,14,82,pass,1,0.024661788173640807
3,14,83,pass,1,0.1527206851169467
3,14,84,pass,1,-0.28120010862282163
3,14,85,pass,1,0.8290556645286933
3,14,86,pass,1,1.0651367327664047
3,14,87,pass,1,1.0673958613188006
3,14,88,pass,1,1.5360854556085541
3,14,89,pass,1,-0.5484855864197016
3,14,90,run,0,0.006627554539591074
3,14,91,run,0,0.12539604754419997
3,14,92,pass,1,-0.5184054455894511
3,14,93,pass,1,1.9021291480748914
3,14,94,run,0,-0.7093694963259622
3,14,95,pass,1,-0.17767257957408825
3,14,96,pass,1,-0.5210931287147105
3,14,98,pass,1,-0.7346198472660035
3,14,99,pass,1,0.23838267847895622
3,15,15,pass,1,0.8401013451495741
3,15,16,run,0,-0.048955242737705795
3,15,17,pass,1,0.5911156998230837
3,15,18,pass,1,-0.13845513983081972
3,15,19,pass,1,-0.24494658291924937
3,15,20,run,0,-0.08108350784707197
3,15,21,run,0,0.10926088312407956
3,15,22,pass,1,0.1269857632054287
3,15,23,run,0,-0.29994672059669636
3,15,24,pass,1,0.21470670196722516
3,15,25,field_goal,2,0.6299974351725575
3,15,26,pass,1,-0.24619510358548125
3,15,27,pass,1,0.5403285290398022
3,15,28,pass,1,-0.48115975557310364
3,15,29,run,0,2.5555452054250054
3,15,30,field_goal,2,0.8109317822460285
3,15,31,pass,1,1.5232485515996061
3,15,32,pass,1,-0.4474884894260101
3,15,33,pass,1,-0.8089284657833045
3,15,34,pass,1,-0.2637377741601506
3,15,35,run,0,0.4308941901347191
3,15,36,pass,1,0.00995081753140461
3,15,37,run,0,-0.347997807955835
3,15,38,pass,1,0.15286957672525797
3,15,39,pass,1,-0.8488551463760762
3,15,40,pass,1,-0.029749435299891047
3,15,41,run,0,2.866681062616408
3,15,42,pass,1,0.4442211068070003
3,15,43,pass,1,0.012132124332520089
3,15,44,run,0,-0.03990150841512352
3,15,45,pass,1,-0.9654912351357077
3,15,46,pass,1,1.0884446712948992
3,15,47,run,0,-0.6652551016304642
3,15,48,run,0,-0.40703491639024403
3,15,49,pass,1,0.7496764698153129
3,15,50,pass,1,-0.9790794340078719
3,15,51,pass,1,-0.24149794572232552
3,15,52,pass,1,-0.7468024619655417
3,15,53,pass,1,-0.44313730839348864
3,15,54,pass,1,0.1612225241260603
3,15,55,pass,1,0.271140439342026
3,15,56,pass,1,-0.011572964031559784
3,15,57,run,0,-0.25235733221052215
3,15,58,pass,1,0.37449846183881164
3,15,59,run,0,-0.449987089028582
3,15,60,pass,1,0.33595002562651644
3,15,61,run,0,0.9102843318833038
3,15,62,pass,1,-0.34214551559610606
3,15,63,pass,1,-0.7140055927855429
3,15,64,pass,1,0.15776526375504382
3,15,65,pass,1,0.5750760154158343
3,15,66,run,0,1.9983696981798857
3,15,67,pass,1,-0.8309480370405842
3,15,68,pass,1,0.13315149083145028
3,15,69,pass,1,-0.269954679053626
3,15,70,pass,1,-0.21636557101010112
3,15,71,pass,1,-0.7674131976964418
3,15,72,pass,1,1.4269096030620858
3,15,73,run,0,-0.30838619358837605
3,15,74,run,0,0.0900857993401587
3,15,75,run,0,1.146265651914291
3,15,76,pass,1,0.6545977074565599
3,15,77,pass,1,0.2272106020504403
3,15,78,pass,1,-0.5297546606910016
3,15,79,pass,1,0.7088887907215395
3,15,80,run,0,0.4313756467454368
3,15,81,run,0,3.304716787999496
3,15,82,run,0,-0.018390885554254055
3,15,83,pass,1,-0.10301919603565075
3,15,84,pass,1,-0.4512769067659974
3,15,85,run,0,0.4031071075393508
3,15,86,pass,1,-0.6622431355644949
3,15,87,pass,1,3.001220526173711
3,15,88,pass,1,3.897907850565389
3,15,89,pass,1,-0.5786151592910755
3,15,90,run,0,-0.24826828693039715
3,15,91,run,0,-0.540933275828138
3,15,92,pass,1,-0.3385235092137009
3,15,93,run,0,-0.5840950194979087
3,15,94,pass,1,-1.7013845920640356
3,15,95,run,0,-0.4759219028055668
3,15,96,pass,1,-0.5912343721138313
3,15,97,pass,1,-0.24796244455501437
3,15,98,run,0,-0.9032423675525934
3,16,16,run,0,-0.32450105734346146
3,16,18,pass,1,-0.38899169582495663
3,16,19,run,0,-0.14890553345295343
3,16,20,pass,1,-0.328463087517594
3,16,21,field_goal,2,0.42141639259216257
3,16,22,run,0,0.5134539571995789
3,16,23,pass,1,-0.08520710708587798
3,16,24,pass,1,-0.4477270822969155
3,16,25,pass,1,-0.40365131717168357
3,16,26,pass,1,-0.11597021372208882
3,16,27,run,0,2.507474194280803
3,16,28,pass,1,-0.17783447262958285
3,16,29,pass,1,0.7945617073368095
3,16,30,pass,1,-0.8303563859793103
3,16,31,pass,1,-0.08809072125554288
3,16,32,pass,1,1.1819444223144122
3,16,33,pass,1,2.590024777513463
3,16,34,pass,1,0.09071526517456151
3,16,35,pass,1,0.8171422093163849
3,16,36,run,0,5.251831364817917
3,16,37,pass,1,-1.413595367455855
3,16,38,pass,1,-1.3344111893300692
3,16,39,pass,1,-0.35112933900813614
3,16,40,pass,1,0.6062286569896267
3,16,41,run,0,1.7613219065824524
3,16,42,pass,1,-1.2628193355631083
3,16,43,pass,1,-0.26064700706047006
3,16,44,pass,1,0.4186874273184135
3,16,45,pass,1,-0.9896562181929506
3,16,46,pass,1,-0.7049430846351398
3,16,47,pass,1,0.7854334954824109
3,16,48,run,0,0.8106576309073716
3,16,49,run,0,-0.6180964193772525
3,16,50,pass,1,-0.8975361122284085
3,16,51,pass,1,1.2744809217751025
3,16,52,pass,1,-0.8222958023659885
3,16,53,pass,1,-1.1548590923969944
3,16,54,pass,1,0.3368495087925112
3,16,55,pass,1,0.08567281408301952
3,16,56,pass,1,0.07777094893390313
3,16,57,pass,1,-1.119934999810842
3,16,58,pass,1,0.00927931017940864
3,16,59,run,0,-0.46541828173212707
3,16,60,pass,1,0.05515434903645655
3,16,61,pass,1,-0.395659704246403
3,16,62,pass,1,-0.2753639997681603
