Down,Distance,Yardline,EP
3,24,93,0
3,25,94,0
3,26,96,0
3,25,95,0
3,16,93,-2.01497
3,13,94,-0.832269
3,9,91,-1.38658
3,11,93,-1.71285
3,10,92,-0.486429
2,2,85,0.905152
3,6,89,-0.447705
3,5,88,-0.0719242
2,1,85,1.1304
3,11,95,-1.04704
3,4,88,0.121496
3,5,89,-0.15666
3,2,86,0.545472
1,13,90,0.657968
4,31,98,0
4,25,96,0
4,23,96,0
4,21,97,0
1,3,85,1.16157
4,17,95,-2.86949
4,13,94,-1.60048
4,12,94,-0.524859
4,13,96,-2.37286
3,1,85,0.760924
4,14,98,-3.55472
2,11,96,-0.364495
4,2,86,-0.372739
4,11,95,-2.89418
4,3,87,-1.7966
4,1,85,-0.570621
2,30,94,0
2,27,91,0
1,19,84,0.222147
1,17,84,0.929665
2,23,92,0
2,24,94,0
1,13,84,0.881384
2,17,92,-0.719193
2,16,91,-0.998266
2,15,94,-0.497945
1,4,84,1.23606
2,4,86,1.28792
1,1,84,1.07112
2,10,93,-0.0783076
2,3,86,0.613637
2,4,87,1.03656
1,15,84,0.812728
3,34,98,0
3,26,93,0
3,20,90,-2.04256
3,9,88,-0.801013
3,16,95,-2.13359
3,13,93,-1.37992
3,10,91,-1.33564
3,6,88,-0.207131
2,25,96,0
2,1,84,1.06567
3,4,87,0.137595
3,11,94,-0.75821
3,8,91,-1.12266
3,2,85,0.539344
1,13,93,0.181976
4,31,97,0
4,24,93,0
4,21,96,0
4,18,94,-0.180959
4,13,95,-3.17841
3,1,84,0.695462
4,3,86,-1.26651
4,5,88,-1.87856
2,11,97,-1.0195
4,2,87,-1.0092
4,11,94,-1.36856
4,1,84,-0.494239
1,19,83,0.43434
2,24,89,0
1,17,83,0.310367
2,24,91,0
1,15,83,0.589279
2,8,95,-0.140198
1,14,83,0.742621
1,13,83,0.990068
2,20,93,-1.16147
2,15,88,-0.405017
2,13,86,-0.0643446
2,15,90,-0.362324
2,15,91,-0.730722
2,16,92,-0.825921
2,13,91,-0.209138
1,4,83,1.19021
2,8,87,0.505704
2,4,84,0.802024
1,2,83,1.03437
1,1,83,1.16811
2,2,84,0.953824
2,3,85,0.950734
3,24,91,0
3,25,93,0
3,20,91,-2.15047
3,18,91,-2.12351
3,13,87,-1.19203
3,20,95,-2.1834
3,9,87,-0.857595
3,9,89,-0.676637
3,5,86,0.0790112
2,1,83,1.17275
3,8,90,-0.771651
3,4,86,0.299489
3,5,87,-0.231551
3,2,84,0.428301
1,13,92,0.629115
4,31,96,0
4,29,94,0
4,29,95,0
4,24,92,0
4,24,95,0
4,16,94,-0.729831
4,12,92,-2.31875
4,5,86,-2.20381
4,12,93,-2.88064
3,1,83,0.959727
4,5,87,-2.04139
4,3,85,-1.56909
4,1,83,0.174303
1,19,82,0.707743
1,17,82,0.609728
1,15,82,0.935423
2,20,87,-0.801736
1,13,82,0.926024
2,24,93,0
2,13,85,-0.0396487
2,17,89,-0.727878
1,9,82,1.12321
3,27,91,0
1,7,82,1.10908
2,13,88,-0.294542
1,4,82,1.06655
2,8,86,0.439684
4,17,94,-1.2541
1,3,82,1.3458
2,13,92,-0.328254
1,2,82,1.00352
1,1,82,1.50913
2,4,85,0.94963
2,2,83,0.862544
2,3,84,1.0485
1,7,83,1.0634
3,27,90,0
3,28,93,0
3,24,90,0
3,25,92,0
3,24,92,0
4,18,98,-2.91444
3,13,88,-1.22581
3,16,92,-1.71857
4,18,96,-3.15254
3,13,90,-1.15245
3,18,95,-2.21432
4,18,97,-3.34462
3,13,91,-0.899582
3,8,87,-0.65806
3,10,89,-0.759421
2,1,82,1.30663
3,4,85,0.358587
3,11,92,-1.34763
3,8,89,-0.748841
3,2,83,0.630633
4,29,93,0
1,3,84,1.18719
4,17,92,-1.41596
4,16,91,-3.03863
4,16,92,-2.28179
4,16,93,-2.97016
4,12,91,-2.98822
4,13,93,-3.14311
4,5,85,-1.86153
3,1,82,1.2818
4,11,98,-1.2653
4,2,83,-0.954456
4,3,84,-1.32836
4,1,82,0.256136
2,30,91,0
2,27,88,0
1,19,81,0.599591
2,27,90,0
2,30,93,0
1,17,81,0.422156
2,23,88,0
1,15,81,0.699304
2,24,90,0
1,13,81,0.778115
4,3,97,-2.56421
2,16,86,-0.619264
2,15,86,-0.277688
2,23,94,0
2,16,88,-0.719303
3,27,92,0
1,7,81,1.12848
2,17,91,-0.812256
2,14,89,-0.374156
1,4,81,1.33093
2,10,87,0.18929
