Down,Distance,Yardline,EP
2,15,89,-0.639378
2,13,89,-0.447398
2,7,36,2.69505
2,12,89,-0.155231
2,7,89,0.334831
2,8,55,1.42087
1,14,75,0.991908
2,6,89,0.344681
4,20,42,-2.4356
2,5,89,0.380172
2,4,89,0.823008
2,1,89,0.793986
3,3,20,3.63525
3,17,49,-0.832509
3,19,89,-2.20317
3,16,89,-1.94443
4,7,58,-2.00399
3,15,89,-1.88048
4,18,99,-5.08464
3,13,89,-2.04167
3,11,89,-1.69257
3,6,89,-0.448272
1,12,71,1.12106
4,15,89,-4.41737
3,12,74,-1.13478
4,14,89,-4.49151
4,12,89,-4.39763
4,9,89,-3.61191
3,2,24,3.77355
4,8,89,-3.36117
4,5,89,-3.4191
4,3,89,-1.94139
2,11,87,-0.138308
3,18,43,0.592246
4,2,89,-0.561513
4,1,89,-0.343643
4,14,28,-1.61376
4,6,35,-0.903394
1,20,88,-0.420699
1,19,88,0.0617948
1,9,40,2.73997
2,18,40,1.86793
1,18,88,-0.00294789
1,13,88,0.49337
4,15,88,-4.26731
1,12,88,0.391665
2,18,56,0.248567
1,18,72,0.591379
1,9,88,0.716841
4,10,39,-1.96574
1,8,88,0.916808
1,4,88,0.966441
1,1,88,0.94422
1,9,56,2.06088
2,18,88,-1.1722
2,15,88,-0.405017
2,13,88,-0.314372
2,7,88,0.517419
1,14,74,0.917033
2,8,72,0.881053
2,6,88,0.492158
4,20,43,-2.31548
2,5,88,0.348153
2,4,88,0.81176
2,1,88,0.796668
3,3,21,3.93781
3,17,62,-1.22305
3,19,88,-2.13572
3,16,88,-2.10109
3,15,88,-1.91047
4,18,98,-4.87247
3,13,88,-2.00356
3,6,88,-0.581219
3,12,75,-0.975423
4,14,88,-4.22457
4,12,88,-3.86608
4,9,88,-3.96445
4,5,88,-2.81141
4,3,88,-1.81075
3,18,40,0.872226
2,11,86,0.0258245
4,2,88,-0.378087
4,1,88,-0.26907
1,19,87,0.0181283
1,13,87,0.317113
4,15,41,-2.65475
1,12,87,0.544527
1,18,69,0.676867
1,9,87,0.658848
4,10,44,-1.80987
1,8,87,0.699432
1,4,87,0.912881
2,15,87,-0.440653
2,13,87,-0.6178
2,4,90,0.849952
2,8,87,0.21043
2,7,87,0.390954
2,8,53,1.88686
1,14,77,0.865323
2,6,87,0.58778
4,20,44,-2.5801
2,5,87,0.642315
2,2,87,0.815978
3,3,30,2.51367
3,17,59,-0.808672
3,19,87,-2.12476
3,16,87,-1.95094
4,7,52,-1.33094
3,15,87,-1.81681
3,13,87,-2.10144
3,14,64,-0.663116
3,6,87,-0.353483
3,4,87,0.137595
4,16,87,-4.20839
1,12,73,1.07626
4,15,87,-4.55567
3,12,68,-0.358858
4,14,87,-4.26556
4,12,87,-4.34231
4,9,87,-3.75482
4,5,87,-3.09617
4,3,87,-2.3088
4,1,87,-0.249444
1,19,86,-0.169317
1,13,86,0.424503
4,15,42,-2.69584
1,12,86,0.688243
1,18,66,0.928853
1,9,86,0.876798
4,10,45,-1.89769
1,8,86,0.821205
1,4,86,0.953638
2,15,86,-0.277688
2,13,86,-0.408493
2,8,86,0.384068
2,7,86,0.503861
1,14,76,0.754892
2,8,54,1.84946
2,6,86,0.611769
4,20,45,-2.54756
2,5,86,0.618227
2,2,86,1.01875
3,3,31,2.24752
3,17,56,-0.892873
3,19,86,-2.08798
3,16,86,-1.85041
4,7,55,-1.51421
3,15,86,-1.83112
4,3,97,-2.75449
2,16,86,-0.712446
3,13,86,-1.71842
3,14,65,-0.694434
3,6,86,-0.244944
